Produit_id;Categorie;Rayon;Libelle_produit;Prix
890289368912;Produits Secs & Conserves;chips;chips l'original 180g;2.4
2407371610416;Produits Secs & Conserves;chips;chips l'original 125g;1.8
7055810728253;Produits Secs & Conserves;chips;la blue chips 125g;2.1
5176719071145;Produits Secs & Conserves;chips;150g chips melange 3 legumes;3.49
965952472027;Produits Secs & Conserves;chips;150g chips salees tyrrells;2.7
1560812125833;Produits Secs & Conserves;chips;150g chips vinaigre cidre;2.74
8116276205752;Produits Secs & Conserves;chips;150g tyrrells chips piment dx;2.57
8833106735175;Produits Secs & Conserves;chips;150g chips sce worcest&tomate;2.73
706078851559;Produits Secs & Conserves;chips;ty 125g leg swanky stripe;3.92
3007939924802;Produits Secs & Conserves;chips;150g chips red white blue tyr.;3.53
7752821466477;Produits Secs & Conserves;chips;ty 150g pdt aberdeen mtrde c12;2.44
4340840616083;Produits Secs & Conserves;chips;125g chips sel bio go pure;3.14
8068580912823;Produits Secs & Conserves;chips;125g chips poivre noir bio go;3.14
4644028871567;Produits Secs & Conserves;chips;125g chips creme oignon bio go;3.14
9559065309252;Produits Secs & Conserves;soupes;400gspe lentil aux legumes bio;3.11
4099010734680;Produits Secs & Conserves;soupes;400g soupe de pois casse bio;3.11
5781895557348;Produits Secs & Conserves;soupes;400g veloute champ bio s/glut;3.11
8368565706925;Produits Secs & Conserves;soupes;brk 0.5l moulinee.legum.knorr;1.49
3377189370572;Produits Secs & Conserves;soupes;50cl mouline.leg.vert knor bk;1.52
8109592839542;Produits Secs & Conserves;soupes;84g knorr gratinee oignon;1.75
8145240654128;Produits Secs & Conserves;soupes;100g spe marocain/chorba knorr;1.86
1615922944626;Produits Secs & Conserves;soupes;112g knorr desh. creme legume;1.43
7808810741899;Produits Secs & Conserves;soupes;105g spe 9legumes passee knorr;1.25
9110490740840;Produits Secs & Conserves;soupes;133g spe cereale/legumes knorr;1.83
7439283055300;Produits Secs & Conserves;soupes;104g minestrone h.oliv knorr;1.26
4576442094662;Produits Secs & Conserves;soupes;72g poule au pot/legume knorr;1.29
4883391908840;Produits Secs & Conserves;soupes;50cl vel.9 legumes bk knorr;1.4
4954586868246;Produits Secs & Conserves;soupes;brk 1l douceur 8legume knorr;2.77
9196187809699;Produits Secs & Conserves;soupes;50cl bk douceur 8 legume knorr;1.88
2547349666227;Produits Secs & Conserves;soupes;63g pot.poule/vermicell.knorr;0.49
913464770355;Produits Secs & Conserves;soupes;83g creme pois au lard knorr;1.11
477558617485;Produits Secs & Conserves;soupes;67g  knorr tomate vermicelle;0.57
94833888013;Produits Secs & Conserves;soupes;64g creme volaille+legum.knorr;1.16
9078121013668;Produits Secs & Conserves;soupes;74g riewele supp alsaciene kno;0.71
1313521602388;Produits Secs & Conserves;soupes;84g knorr dceur 9 legumes;1.17
6780785955951;Produits Secs & Conserves;soupes;brk 1l veloute potiron knorr;2.86
5098551528918;Produits Secs & Conserves;soupes;50c bk spe vel.potiro crem kno;2.17
819710335072;Produits Secs & Conserves;soupes;50cl knorr creme champignons;2.76
2925141900987;Produits Secs & Conserves;soupes;96g knorr douceur d'asperge;1.47
7620500427921;Produits Secs & Conserves;soupes;69g knorr spe chin sichuan;2.29
4822950906308;Produits Secs & Conserves;soupes;1l psp vel leg liebi soleil bk;3.03
5703530830641;Produits Secs & Conserves;soupes;1l velout de potiron liebig bk;3.02
4123110103889;Produits Secs & Conserves;soupes;1l veloute de legumes poeles;2.85
1445394158326;Produits Secs & Conserves;soupes;1l ps pdt/poireaux lentilles;2.79
8378847686007;Produits Secs & Conserves;soupes;1l pur soup richesse automne;2.97
8592621328618;Produits Secs & Conserves;soupes;1l pursoup oseille cresson;3.18
5469756619929;Produits Secs & Conserves;soupes;1lfondue poireaux st jacque.bk;3.99
9221753059628;Produits Secs & Conserves;soupes;1l spe bio jardiniere legumes;3.18
531652030707;Produits Secs & Conserves;soupes;1l spe bio legum la provencale;3.1
7932803491919;Produits Secs & Conserves;soupes;bt 300g bisque homard liebig;2.81
1926715089218;Produits Secs & Conserves;soupes;1l gazpacho liebig;2.99
6856616855955;Produits Secs & Conserves;soupes;1l dx plais potir kiri liebig;3.27
6621993449910;Produits Secs & Conserves;soupes;1l potir girol liebig;4.02
9654171175912;Produits Secs & Conserves;soupes;1lpsm leg d'autrefoi liebig bk;2.66
2913626083147;Produits Secs & Conserves;soupes;1l liebig  psv 10 legumes bk;2.13
2557179828613;Produits Secs & Conserves;soupes;1l ps moul 10legum vari bk lie;2.06
3249880882930;Produits Secs & Conserves;soupes;1l ps mouline legum printanier;2.93
8213889966479;Produits Secs & Conserves;soupes;2x35c ps velout 10legu lieb bk;1.79
2215453323007;Produits Secs & Conserves;soupes;2x35cl liebig pm leg/verm bk;2.05
3631113565072;Produits Secs & Conserves;soupes;liebig soupe de poissons 2x35c;2.51
3643312971858;Produits Secs & Conserves;soupes;2x35c vel de cepes et bolet bk;2.57
8529408336213;Produits Secs & Conserves;soupes;liebig veloute de leg tom 2x35;1.73
2562430135264;Produits Secs & Conserves;soupes;ps vel poireaux pdt pt creme 2;1.88
932878812052;Produits Secs & Conserves;soupes;2x35c ps vel legum du solei bk;2.57
9726145756499;Produits Secs & Conserves;soupes;2x35clieb psv potir crem fr bk;2.55
7009925264020;Produits Secs & Conserves;soupes;ps veloute de legumes poeles 2;2.55
6338321686732;Produits Secs & Conserves;soupes;2x35cmouline de legumes dhiver;2.57
1372364135440;Produits Secs & Conserves;soupes;2x35cdelic potiron chataig bk;2.57
9236059023332;Produits Secs & Conserves;soupes;fondue poireaux st jacques  2x;3.14
3721551045559;Produits Secs & Conserves;soupes;liebig ps vel carottes 2x35cl;2.51
82994326386;Produits Secs & Conserves;soupes;2x35c potage malin tom/vermbk;2.03
2135686767630;Produits Secs & Conserves;soupes;duo asperges morilles 2x35cl;3.52
4680097211155;Produits Secs & Conserves;soupes;ps oseille cresson & cr fra 2x;2.66
3366716936254;Produits Secs & Conserves;soupes;dlce de leg&langoust2x35cl;3.31
2730642793730;Produits Secs & Conserves;soupes;dx plaisir legumes kiri 2x35cl;2.89
4512498083374;Produits Secs & Conserves;soupes;dx plaisir potiron kiri 2x35cl;2.89
6522157444015;Produits Secs & Conserves;soupes;liebig gm potiron girolle 2x35;3.35
1488856230530;Produits Secs & Conserves;soupes;liebig gm volaille morilles 2x;3.52
2045903034987;Produits Secs & Conserves;soupes;2x35cps moul 10legum lieb bk;1.94
9200310428479;Produits Secs & Conserves;soupes;2x35clb poule au pot vermicele;2.55
1623781138649;Produits Secs & Conserves;soupes;1l liebig  courget/chevre bk;2.97
5733625793691;Produits Secs & Conserves;soupes;1liebig velte de champignon bk;2.97
6294885987065;Produits Secs & Conserves;soupes;2x35c liebig spe minestrone bk;2.97
3404629638341;Produits Secs & Conserves;soupes;1l pur soup poir/pdt liebig bk;1.85
6117123483080;Produits Secs & Conserves;soupes;1l ps veloute tomat brk liebig;1.97
7030397691971;Produits Secs & Conserves;soupes;1l potage poule au pot liebig;2.87
6513638176205;Produits Secs & Conserves;soupes;1l potage minestrone milanaise;2.97
5601289534304;Produits Secs & Conserves;soupes;80g royco classique tomates;1.1
569783145318;Produits Secs & Conserves;soupes;80g royco classiques legumes;1.14
368272325653;Produits Secs & Conserves;soupes;80g creme champignon royco;1.97
5187922630326;Produits Secs & Conserves;soupes;80g4st cremeu-crem asp/crt roy;1.93
672507794835;Produits Secs & Conserves;soupes;80g royco gratinee oignon;1.97
4990356508513;Produits Secs & Conserves;soupes;60g3st craq tom prov&crout ail;1.73
2267013140716;Produits Secs & Conserves;soupes;60groyco ext.croqu.delic legum;1.73
8100526559028;Produits Secs & Conserves;soupes;60groyco ext.croqu.delic poire;1.68
4524105805411;Produits Secs & Conserves;soupes;80g royco mouline 10 legumes;1.58
9369409327047;Produits Secs & Conserves;soupes;80g royco moulinee 7 leg.verts;1.81
9461605179658;Produits Secs & Conserves;soupes;60groyco ext.croq.delic courge;1.67
696681254547;Produits Secs & Conserves;soupes;60groyco ext.croq.delic forest;1.7
8706350188342;Produits Secs & Conserves;soupes;60g3stcrq leg soleil&crout roy;1.71
5609446717521;Produits Secs & Conserves;soupes;60g bouillon-volail/vermi royc;1.71
9828741129331;Produits Secs & Conserves;soupes;86g crq delice de poulet 3st;1.82
8938634149621;Produits Secs & Conserves;soupes;3stx20cl legumes et mini pates;1.85
3666952784666;Produits Secs & Conserves;soupes;66g veloute de potiron 4 sache;1.81
6394378254319;Produits Secs & Conserves;soupes;76g soupe a l'indienne royco;1.88
1441549656399;Produits Secs & Conserves;soupes;49g adm soupe a la vietnamien;1.73
660918923508;Produits Secs & Conserves;soupes;34g soupe miso & tofu 3 sachet;1.73
8980106255105;Produits Secs & Conserves;soupes;90g crouton nature tipiak;1.3
1477764706664;Produits Secs & Conserves;soupes;90g croutons ronds ail;1.33
6569615021204;Produits Secs & Conserves;soupes;90g croutons ronds fromage;1.35
1845695098242;Produits Secs & Conserves;soupes;50g croutons salade afh tipiak;1.68
4353395267481;Produits Secs & Conserves;soupes;90g rouille by fonfon;4.21
3714626730652;Produits Secs & Conserves;soupes;90g aioli by fonfon;4.21
7040219825795;Produits Secs & Conserves;soupes;970g soup.poisson by fonfon;10.18
5172849759741;Produits Secs & Conserves;soupes;780g  bouillabaisse;15.8
3362633499735;Produits Secs & Conserves;soupes;750g soupe au pistou j.martin;6.28
8505696585290;Produits Secs & Conserves;soupes;750g soupe gaspacho j.martin;6.67
8699993560985;Produits Secs & Conserves;soupes;100g crout.oliv.safr.by fonfon;3.37
8393752250122;Produits Secs & Conserves;soupes;2x25c vel carot crem le gall;1.99
5319805976833;Produits Secs & Conserves;soupes;2x25c vel 7legumes varies;1.99
3163793735611;Produits Secs & Conserves;soupes;bc 72cl soupe poisson roche;6.04
5579464176819;Produits Secs & Conserves;soupes;bc 37cl soupe poisson roche;3.45
8024288177896;Produits Secs & Conserves;soupes;bout 72cl soupe poisson roche;2.87
523438629058;Produits Secs & Conserves;soupes;bc 72cl soupe poisson pecheur;4.04
8502099664056;Produits Secs & Conserves;soupes;410g bisque homard bte malartr;5.61
919449554353;Produits Secs & Conserves;soupes;500ml veloute de cardons;4.32
2830408422453;Produits Secs & Conserves;soupes;500ml veloute carottes/tomate;3.79
2849593011147;Produits Secs & Conserves;soupes;500ml veloute d'asperges;3.79
6116045247875;Produits Secs & Conserves;soupes;500ml veloute potimarron;4.93
1020614913978;Produits Secs & Conserves;soupes;80g croutons pains frottes ail;1.28
2752955553798;Produits Secs & Conserves;soupes;80g croutons de pain grilles;1.3
928541524529;Produits Secs & Conserves;soupes;71g bouillon volaille ariak;4.46
6494049338882;Produits Secs & Conserves;soupes;53g bouillon boeuf ariake;4.35
4059492599062;Produits Secs & Conserves;soupes;45g bouillon crustace ariake;4.33
6826819305829;Produits Secs & Conserves;soupes;52g bouillon legumes ariak;4.44
7244111617772;Produits Secs & Conserves;soupes;33g ariake miso&tofu;4.96
8608682176439;Produits Secs & Conserves;soupes;36g ariake miso&legumes;4.91
9913408403663;Produits Secs & Conserves;soupes;39g ariake miso & crustaces;4.93
1305661159136;Produits Secs & Conserves;soupes;70gbouillon thai ariake;3.98
994752624714;Produits Secs & Conserves;soupes;1lknorrr soup dcr automn cf;2.97
3487155729494;Produits Secs & Conserves;soupes;1lgourme delic leg automn bk k;3.98
451042084317;Produits Secs & Conserves;soupes;1l knorr soupe indienne;3.79
4349258922913;Produits Secs & Conserves;soupes;1l knorr soupe thailandaise;3.8
3892239952037;Produits Secs & Conserves;soupes;64g mg vel potiron chataign kn;2.17
5615699227653;Produits Secs & Conserves;soupes;1l knr soupe vietnamienne;3.84
6440221382327;Produits Secs & Conserves;soupes;1lknorr velout 9 legumes bk;2.31
5259231214506;Produits Secs & Conserves;soupes;1l knorr moul leg varies bk;2.37
7736745262440;Produits Secs & Conserves;soupes;500ml spe dcr automn crem knor;2.29
5719567154966;Produits Secs & Conserves;soupes;39g soupe vietnamienne knorr;2.17
2573189074176;Produits Secs & Conserves;soupes;500ml knr dr courgett chev;2.36
2775063639615;Produits Secs & Conserves;soupes;1l knr soupe chinoise;3.7
3091622615206;Produits Secs & Conserves;soupes;300ml knorr bio leg potag;1.49
3251223799443;Produits Secs & Conserves;soupes;1l knr mg poireau st jacq;3.99
1437486629694;Produits Secs & Conserves;soupes;36g knor soupissime ins potiro;1.01
9060719735651;Produits Secs & Conserves;soupes;32g knorr soupissime 8 legumes;1.01
5835292231720;Produits Secs & Conserves;soupes;30g knorr soupissime inst thai;1.01
6163799274007;Produits Secs & Conserves;soupes;30g knor soupisime poireau/pdt;1.01
1796309768811;Produits Secs & Conserves;soupes;63g knr soupe tomate provencal;1.01
442127379014;Produits Secs & Conserves;soupes;50cl knr mouline leg autref;2.2
8557946728122;Produits Secs & Conserves;soupes;1l knorr douceur pot/chat;3.55
7441878266333;Produits Secs & Conserves;soupes;95g mouline legum hiver knorr;1.47
9163847350333;Produits Secs & Conserves;soupes;75g knor soupe creme volaille;1.47
5687766860669;Produits Secs & Conserves;soupes;38g knorr soupissime asperges;1.01
8300844952220;Produits Secs & Conserves;soupes;50cl knor spe potir chataigne;2.2
9176383582111;Produits Secs & Conserves;soupes;50cl knorr spe minestrone;2.86
424901500972;Produits Secs & Conserves;soupes;1l knor sgm.potiron carotte bk;3.24
6140537794057;Produits Secs & Conserves;soupes;1l bk douc cour from chevr knr;3.25
8817081117603;Produits Secs & Conserves;soupes;0.5l knorr leg du soleil;2.24
9311386916926;Produits Secs & Conserves;soupes;1l mg potiron truf knor;3.99
9013562174689;Produits Secs & Conserves;soupes;1l knorr mouli leg autref bk;2.57
694408497669;Produits Secs & Conserves;soupes;30cl knorr poule vermicelle;1.49
6771039640905;Produits Secs & Conserves;soupes;30c soupe douc de 8 legum knor;1.49
9603142676685;Produits Secs & Conserves;soupes;30cl knorr soup leg vari;1.41
2857977872696;Produits Secs & Conserves;soupes;30c soupe veloute potiron knor;1.41
5838592912388;Produits Secs & Conserves;soupes;30cl soupe courg chev knorr;1.55
6194846382122;Produits Secs & Conserves;soupes;105g mg potir patat douc knor;2.14
2596184016006;Produits Secs & Conserves;soupes;83g douc leg automn knorr;1.61
6120521523927;Produits Secs & Conserves;soupes;85g knorr soupe forestiere;1.67
9025111637677;Produits Secs & Conserves;soupes;100g knorr creme de potiron;1.76
5473533949651;Produits Secs & Conserves;soupes;91g knor dac veloute cepes boi;2.22
7290545255161;Produits Secs & Conserves;soupes;84gknor dac fond poireau creve;2.19
5500574316093;Produits Secs & Conserves;soupes;1l knor mg bisque homard bk;3.96
908268801232;Produits Secs & Conserves;soupes;69g soupe thai knor;2.23
8822396940900;Produits Secs & Conserves;soupes;1l soupe bio douc de leg.knorr;2.81
